X,Y,OBJECTID,CODI_ENS,NOM_ENS,TIPUS,MODEL,LONGITUD,LATITUD,EXTRACCIO
418923.1735,4577846.8848,25425,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3750L,2.030855,41.348039,2023/04/10 07:10:17+00
419149.0267,4578652.6781,25426,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3750L,2.033447,41.355319,2023/04/10 07:10:17+00
419852.5996,4576197.6198,25427,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3750L,2.042181,41.333278,2023/04/10 07:10:17+00
419265.6627,4577969.864,25428,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3750L,2.034932,41.349181,2023/04/10 07:10:17+00
420075.829,4577006.1322,25429,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3750L,2.044742,41.340582,2023/04/10 07:10:17+00
419743.2354,4576093.1261,25430,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3750L,2.040888,41.332326,2023/04/10 07:10:17+00
419918.3983,4577420.3503,25431,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.042806,41.344297,2023/04/10 07:10:17+00
418614.9249,4578330.773,25432,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.027106,41.352366,2023/04/10 07:10:17+00
418817.4552,4578306.5191,25433,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.02953,41.352168,2023/04/10 07:10:17+00
418717.5449,4578372.3698,25434,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.028327,41.352751,2023/04/10 07:10:17+00
417777.5519,4578067.0761,25435,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.017133,41.349906,2023/04/10 07:10:17+00
419429.0289,4577499.382,25436,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.036947,41.34496,2023/04/10 07:10:17+00
419434.5671,4577741.9252,25437,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.036981,41.347145,2023/04/10 07:10:17+00
419524.9376,4577508.6436,25438,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.038092,41.345053,2023/04/10 07:10:17+00
419557.3671,4577565.7985,25439,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.038472,41.345571,2023/04/10 07:10:17+00
419548.1964,4577772.5305,25440,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.038335,41.347432,2023/04/10 07:10:17+00
418704.0597,4578169.4428,25441,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.028193,41.350922,2023/04/10 07:10:17+00
418533.0265,4577690.8138,25442,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.026213,41.346594,2023/04/10 07:10:17+00
419538.7051,4577671.1526,25443,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.038235,41.346518,2023/04/10 07:10:17+00
418549.1923,4577975.5411,25444,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.026368,41.34916,2023/04/10 07:10:17+00
418536.1155,4578040.4198,25445,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.026203,41.349743,2023/04/10 07:10:17+00
418373.3804,4578285.6321,25446,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.024225,41.351935,2023/04/10 07:10:17+00
418704.3538,4578121.0295,25447,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.028203,41.350486,2023/04/10 07:10:17+00
419343.4248,4577829.987,25448,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.03588,41.347929,2023/04/10 07:10:17+00
418892.9054,4577751.4024,25449,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.030506,41.347176,2023/04/10 07:10:17+00
418936.0159,4577760.6914,25450,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.03102,41.347264,2023/04/10 07:10:17+00
419012.2341,4577700.216,25451,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.031939,41.346727,2023/04/10 07:10:17+00
419133.0927,4577711.0814,25452,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.033382,41.346837,2023/04/10 07:10:17+00
419249.5871,4577645.6074,25453,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.034783,41.346259,2023/04/10 07:10:17+00
419432.1225,4577845.7672,25454,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.036938,41.34808,2023/04/10 07:10:17+00
418790.5465,4578129.9459,25455,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.029232,41.350575,2023/04/10 07:10:17+00
419129.67,4578252.1789,25456,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.033269,41.35171,2023/04/10 07:10:17+00
418926.4226,4578160.0703,25457,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.030852,41.35086,2023/04/10 07:10:17+00
419175.95,4578140.742,25458,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.033837,41.350711,2023/04/10 07:10:17+00
418979.2444,4578334.9109,25459,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.03146,41.35244,2023/04/10 07:10:17+00
419972.1521,4576300.4482,25460,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.043596,41.334216,2023/04/10 07:10:17+00
417619.4544,4578070.0911,25461,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.015243,41.349917,2023/04/10 07:10:17+00
419544.2398,4577770.3537,25462,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.038288,41.347412,2023/04/10 07:10:17+00
419551.3017,4577773.3843,25463,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.038372,41.34744,2023/04/10 07:10:17+00
418534.3326,4577687.9123,25464,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.026229,41.346568,2023/04/10 07:10:17+00
417778.5658,4578067.9528,25465,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.017145,41.349914,2023/04/10 07:10:17+00
417619.2463,4578073.8685,25466,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.01524,41.349951,2023/04/10 07:10:17+00
418525.2695,4578162.344,25467,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.026057,41.35084,2023/04/10 07:10:17+00
418520.0266,4578164.8456,25468,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.025994,41.350862,2023/04/10 07:10:17+00
418533.9804,4578043.9968,25469,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.026177,41.349775,2023/04/10 07:10:17+00
418704.1343,4578116.3686,25470,08200,SANT BOI DE LLOBREGAT,Orgànica,FORM 2200L,2.028201,41.350444,2023/04/10 07:10:17+00
418672.6382,4578262.2849,25471,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.027805,41.351755,2023/04/10 07:10:17+00
418362.1978,4578392.238,25472,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.024077,41.352894,2023/04/10 07:10:17+00
418365.9672,4578392.6397,25473,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.024122,41.352898,2023/04/10 07:10:17+00
419337.5971,4577832.6055,25474,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.03581,41.347952,2023/04/10 07:10:17+00
418966.8429,4577936.2219,25475,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.031365,41.348848,2023/04/10 07:10:17+00
419336.0566,4577829.5137,25476,08200,SANT BOI DE LLOBREGAT,Paper i cartró,PAPER 3000L,2.035792,41.347924,2023/04/10 07:10:17+00
419911.2717,4576486.4312,25477,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.042844,41.335885,2023/04/10 07:10:17+00
418801.7941,4577579.9886,25478,08200,SANT BOI DE LLOBREGAT,Envasos lleugers,ENVASOS 3000L,2.02944,41.345623,2023/04/10 07:10:17+00
419018.2148,4578760.5064,25091,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.031869,41.356277,2023/04/10 07:10:17+00
419264.778,4578814.9391,25092,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.034809,41.356792,2023/04/10 07:10:17+00
418734.9757,4576836.0445,25093,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.028741,41.338916,2023/04/10 07:10:17+00
418049.1285,4576554.962,25094,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.020583,41.336315,2023/04/10 07:10:17+00
418283.8616,4576636.4777,25095,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.023377,41.337073,2023/04/10 07:10:17+00
418405.6368,4576727.1532,25096,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.02482,41.337902,2023/04/10 07:10:17+00
418181.0987,4576747.8904,25097,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.022134,41.338066,2023/04/10 07:10:17+00
418674.0524,4576656.5219,25098,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.028037,41.337293,2023/04/10 07:10:17+00
419686.686,4577350.6297,25099,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.040046,41.343646,2023/04/10 07:10:17+00
419413.9385,4577278.2631,25100,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.036796,41.342967,2023/04/10 07:10:17+00
419341.814,4576781.753,25101,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.036,41.338488,2023/04/10 07:10:17+00
419351.7347,4577365.6701,25102,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.036041,41.343748,2023/04/10 07:10:17+00
419529.2827,4577115.7649,25103,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.038196,41.341515,2023/04/10 07:10:17+00
419815.2973,4577154.0136,25104,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.041609,41.341888,2023/04/10 07:10:17+00
420000.6302,4576424.1564,25105,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.04392,41.335333,2023/04/10 07:10:17+00
418811.8189,4578737.2765,25106,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.029405,41.356047,2023/04/10 07:10:17+00
419909.0588,4576346.556,25107,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.042836,41.334625,2023/04/10 07:10:17+00
420069.6143,4576510.223,25108,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.044733,41.336115,2023/04/10 07:10:17+00
419432.6012,4577414.1809,25109,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.037001,41.344193,2023/04/10 07:10:17+00
419503.5511,4577330.6748,25110,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.03786,41.343448,2023/04/10 07:10:17+00
419514.5979,4577262.9339,25111,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.038001,41.342839,2023/04/10 07:10:17+00
419837.3074,4577305.7728,25112,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.041852,41.343257,2023/04/10 07:10:17+00
419729.5007,4577204.4823,25113,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.040577,41.342334,2023/04/10 07:10:17+00
418526.8958,4577539.7677,25114,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.02616,41.345233,2023/04/10 07:10:17+00
418617.2618,4577487.4567,25115,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.027247,41.344771,2023/04/10 07:10:17+00
419143.21,4577500.2299,25116,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.033531,41.344939,2023/04/10 07:10:17+00
418419.3688,4577650.7869,25117,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.02486,41.346222,2023/04/10 07:10:17+00
419350.3021,4576626.8803,25118,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.036122,41.337094,2023/04/10 07:10:17+00
419131.6317,4576641.416,25119,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.033507,41.337203,2023/04/10 07:10:17+00
419029.0894,4576661.2127,25120,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.032279,41.337371,2023/04/10 07:10:17+00
418926.9058,4576683.1164,25121,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.031055,41.337558,2023/04/10 07:10:17+00
419971.0839,4576302.2365,25122,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.043583,41.334232,2023/04/10 07:10:17+00
419346.4692,4576146.3777,25123,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.03614,41.332766,2023/04/10 07:10:17+00
419610.2454,4576258.7024,25124,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.039277,41.333804,2023/04/10 07:10:17+00
419223.3466,4576520.9245,25125,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.034619,41.336127,2023/04/10 07:10:17+00
419210.4511,4576602.8984,25126,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.034454,41.336864,2023/04/10 07:10:17+00
419404.1581,4576201.5859,25127,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.036822,41.333269,2023/04/10 07:10:17+00
419744.6199,4576089.6689,25128,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.040905,41.332295,2023/04/10 07:10:17+00
419849.5424,4576208.7567,25129,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.042143,41.333378,2023/04/10 07:10:17+00
419823.4301,4576079.8044,25130,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.041848,41.332214,2023/04/10 07:10:17+00
419736.6078,4575993.2711,25131,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.040822,41.331426,2023/04/10 07:10:17+00
419789.8365,4576046.422,25132,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.041451,41.33191,2023/04/10 07:10:17+00
419636.4474,4575987.2732,25133,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.039626,41.331362,2023/04/10 07:10:17+00
419759.5626,4576260.3812,25134,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.041061,41.333834,2023/04/10 07:10:17+00
419688.0572,4576173.9012,25135,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.040218,41.333048,2023/04/10 07:10:17+00
419410.4564,4576414.5857,25136,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.036869,41.335188,2023/04/10 07:10:17+00
419217.6217,4576374.9814,25137,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.03457,41.334812,2023/04/10 07:10:17+00
419457.3534,4576455.2579,25138,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.037424,41.335559,2023/04/10 07:10:17+00
419264.6414,4576276.0842,25139,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.035145,41.333926,2023/04/10 07:10:17+00
419291.3239,4576327.5282,25140,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.035457,41.334392,2023/04/10 07:10:17+00
419071.0304,4576347.4131,25141,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.032822,41.334549,2023/04/10 07:10:17+00
418991.1619,4576404.5972,25142,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.03186,41.335056,2023/04/10 07:10:17+00
420114.1015,4576773.3218,25143,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.04523,41.338489,2023/04/10 07:10:17+00
418906.0765,4576466.6148,25144,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.030835,41.335606,2023/04/10 07:10:17+00
418848.3359,4576556.6409,25145,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.030133,41.336411,2023/04/10 07:10:17+00
419455.9429,4577579.6924,24979,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.037258,41.345686,2023/04/10 07:10:16+00
419956.8977,4577754.9081,24980,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.043222,41.347314,2023/04/10 07:10:17+00
418472.7273,4577767.7703,24981,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.025482,41.347281,2023/04/10 07:10:17+00
418412.709,4578010.9396,24982,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.024732,41.349465,2023/04/10 07:10:17+00
418568.8973,4577785.5657,24983,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.026629,41.347451,2023/04/10 07:10:17+00
418378.2725,4577753.7319,24984,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.024355,41.347145,2023/04/10 07:10:17+00
418668.9514,4577702.0575,24985,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.027836,41.346709,2023/04/10 07:10:17+00
418315.9979,4577848.2552,24986,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.023598,41.34799,2023/04/10 07:10:17+00
419969.664,4576773.0257,24987,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.043504,41.338472,2023/04/10 07:10:17+00
419737.1114,4576394.5334,24988,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.040775,41.33504,2023/04/10 07:10:17+00
420167.3344,4577002.5712,24989,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.045836,41.340559,2023/04/10 07:10:17+00
420036.594,4576824.8058,24990,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.044297,41.338945,2023/04/10 07:10:17+00
420265.7593,4577552.5385,24991,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.04694,41.345522,2023/04/10 07:10:17+00
419845.3139,4576704.8922,24992,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.042027,41.337846,2023/04/10 07:10:17+00
420287.6517,4577656.4456,24993,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.047188,41.34646,2023/04/10 07:10:17+00
419797.2558,4576505.7884,24994,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.041479,41.336048,2023/04/10 07:10:17+00
419228.1786,4576706.96,24995,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.034652,41.337803,2023/04/10 07:10:17+00
418848.1062,4577157.2155,24996,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.03005,41.34182,2023/04/10 07:10:17+00
418219.689,4577862.664,24997,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.022445,41.34811,2023/04/10 07:10:17+00
418095.9284,4578291.3133,24998,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.020908,41.351958,2023/04/10 07:10:17+00
418166.8419,4577954.5286,24999,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.021801,41.348932,2023/04/10 07:10:17+00
418848.9741,4576815.7824,25000,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.030106,41.338745,2023/04/10 07:10:17+00
420048.9963,4577001.0983,25001,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.044422,41.340534,2023/04/10 07:10:17+00
420048.4892,4576985.4484,25002,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.044418,41.340393,2023/04/10 07:10:17+00
420193.0121,4577146.0746,25003,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.046124,41.341854,2023/04/10 07:10:17+00
420007.7592,4576691.3306,25004,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.04397,41.33774,2023/04/10 07:10:17+00
420034.6327,4576996.1491,25005,08200,SANT BOI DE LLOBREGAT,Resta,RESTA 3000L,2.044251,41.340488,2023/04/10 07:10:17+00
418924.9364,4578184.2919,25006,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.030831,41.351078,2023/04/10 07:10:17+00
419142.599,4578939.1019,25007,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.033332,41.357898,2023/04/10 07:10:17+00
418951.0931,4578982.6546,25008,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.031037,41.358271,2023/04/10 07:10:17+00
418899.6136,4578860.2063,25009,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.030438,41.357163,2023/04/10 07:10:17+00
419128.7332,4579023.53,25010,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.033155,41.358657,2023/04/10 07:10:17+00
418991.1742,4578706.4026,25011,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.031553,41.355787,2023/04/10 07:10:17+00
418817.7342,4578832.2539,25012,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.029463,41.356903,2023/04/10 07:10:17+00
419536.7541,4577374.4972,25013,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.038251,41.343846,2023/04/10 07:10:17+00
419652.4293,4577453.3803,25014,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.039623,41.344568,2023/04/10 07:10:17+00
419915.6777,4576976.6979,25015,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.042832,41.340301,2023/04/10 07:10:17+00
419997.5771,4576936.7115,25016,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.043816,41.339949,2023/04/10 07:10:17+00
419884.0882,4577647.3448,25017,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.042366,41.346338,2023/04/10 07:10:17+00
419954.0811,4577082.4204,25018,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.043277,41.341257,2023/04/10 07:10:17+00
419006.3428,4577449.7934,25019,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.031902,41.344471,2023/04/10 07:10:17+00
419031.8291,4577604.1766,25020,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.032186,41.345864,2023/04/10 07:10:17+00
418766.0422,4577495.6713,25021,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.029024,41.34486,2023/04/10 07:10:17+00
418802.7141,4577430.4181,25022,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.029471,41.344276,2023/04/10 07:10:17+00
419122.3951,4577614.6028,25023,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.033267,41.345967,2023/04/10 07:10:17+00
418925.0256,4577600.817,25024,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.03091,41.345823,2023/04/10 07:10:17+00
418623.2355,4577975.2653,25025,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.027253,41.349165,2023/04/10 07:10:17+00
419370.0652,4578013.6708,25026,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.036174,41.349586,2023/04/10 07:10:17+00
419269.3391,4577819.0416,25027,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.034996,41.347823,2023/04/10 07:10:17+00
419303.7332,4578090.3543,25028,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.035371,41.35027,2023/04/10 07:10:17+00
419578.8507,4577873.4517,25029,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.038688,41.348344,2023/04/10 07:10:17+00
419235.699,4577713.3805,25030,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.034608,41.346868,2023/04/10 07:10:17+00
418755.477,4577493.68,25031,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.028898,41.344841,2023/04/10 07:10:17+00
419264.5117,4578084.4619,25032,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.034903,41.350213,2023/04/10 07:10:17+00
419250.2342,4577974.366,25033,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.034747,41.34922,2023/04/10 07:10:17+00
418836.4307,4577923.6897,25034,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.029808,41.348722,2023/04/10 07:10:17+00
418959.3725,4577934.0847,25035,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.031276,41.348828,2023/04/10 07:10:17+00
419017.9455,4578039.4663,25036,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.031962,41.349783,2023/04/10 07:10:17+00
418831.4723,4577989.0321,25037,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.02974,41.34931,2023/04/10 07:10:17+00
418078.6479,4578124.2934,25038,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.020724,41.350452,2023/04/10 07:10:17+00
418201.7576,4578223.9437,25039,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.022182,41.351362,2023/04/10 07:10:17+00
417989.4418,4577974.7412,25040,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.019678,41.349096,2023/04/10 07:10:17+00
417826.324,4578177.334,25041,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.017701,41.350904,2023/04/10 07:10:17+00
418020.9585,4578187.1233,25042,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.020026,41.351012,2023/04/10 07:10:17+00
417960.2109,4578304.9495,25043,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.019284,41.352067,2023/04/10 07:10:17+00
417827.0191,4578356.8659,25044,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.017685,41.352521,2023/04/10 07:10:17+00
418078.838,4577800.2985,25045,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.02077,41.347534,2023/04/10 07:10:17+00
417933.444,4578172.3462,25046,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.018982,41.35087,2023/04/10 07:10:17+00
417717.4895,4578127.0485,25047,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.016407,41.35044,2023/04/10 07:10:17+00
419122.1211,4577882.7482,25048,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.033228,41.348382,2023/04/10 07:10:17+00
419053.1784,4577777.8146,25049,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.032418,41.34743,2023/04/10 07:10:17+00
419054.3906,4577863.962,25050,08200,SANT BOI DE LLOBREGAT,Vidre,VIDRE 2200L,2.032421,41.348206,2023/04/10 07:10:17+00
