FID,NAAMPLAATSINGSADRES,CLUSTERCODE,CLUSTEROMSCHRIJVING,CONTAINERCODE,FRACTIE,LATITUDE,LONGITUDE,GEOM
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-204c,loc1207,1207,Van Julsinghastraat West,237,huisvuil - loc1207,53.2114,6.5792,POINT (234635.316 581187.957)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-204b,loc1208,1208,Nieuwstraat Zuid,238,huisvuil - loc1208,53.2111,6.581,POINT (234756.689 581162.14)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-204a,loc1209,1209,Mauritsstraat Zuid,239,huisvuil - loc1209,53.2104,6.5749,POINT (234347.156 581076.342)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2049,loc1209,1209,Mauritsstraat Zuid,240,huisvuil - loc1209,53.2104,6.5749,POINT (234347.156 581076.342)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2048,Loc1210,1210,Oosterweg Midden,241,huisvuil - Loc1210,53.2102,6.5764,POINT (234451.033 581058.019)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2047,Loc1210,1210,Oosterweg Midden,242,huisvuil - Loc1210,53.2102,6.5764,POINT (234451.033 581058.019)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2046,loc1211,1211,Alexanderstraat Noord,243,huisvuil - loc1211,53.2109,6.5777,POINT (234533.379 581129.504)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2045,loc1212,1212,Albertstraat,244,huisvuil - loc1212,53.2107,6.579,POINT (234621.964 581106.481)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2044,loc1213,1213,Winschoterdiep,245,huisvuil - loc1213,53.2108,6.5823,POINT (234842.212 581122.373)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2043,loc1214,1214,Alexanderstraat Zuid,246,huisvuil - loc1214,53.2101,6.578,POINT (234556.21 581041.947)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2042,loc1215,1215,Meeuwerderweg/Frederikstraat,247,huisvuil - loc1215,53.2103,6.58,POINT (234690.118 581066.424)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2041,loc1216,1216,Van Sijsenstraat Noord,248,huisvuil - loc1216,53.2104,6.5804,POINT (234717.231 581083.569)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2040,loc1217,1217,Paulus Lamanstraat,249,huisvuil - loc1217,53.2104,6.5815,POINT (234789.471 581079.201)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-203f,loc1217,1217,Paulus Lamanstraat,250,huisvuil - loc1217,53.2104,6.5815,POINT (234789.471 581079.201)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-203e,loc1218,1218,Oosterweg Zuid,251,huisvuil - loc1218,53.2093,6.577,POINT (234490.227 580950.696)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-203d,loc1219,1219,Bleekerslaan,252,huisvuil - loc1219,53.2098,6.5802,POINT (234700.986 581015.401)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-203c,loc1220,1220,Van Sijsenstraat Zuid,253,huisvuil - loc1220,53.2098,6.5812,POINT (234771.91 581009.897)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-203b,loc1221,1221,Meeuwerderweg/Kwintlaan,254,huisvuil - loc1221,53.2094,6.5808,POINT (234739.95 580962.618)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-203a,loc1222,1222,Verlengde Nieuwstraat,255,huisvuil - loc1222,53.2095,6.5826,POINT (234861.872 580984.675)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2039,loc1223,1223,Brandenburgerstraat,256,huisvuil - loc1223,53.2108,6.572,POINT (234154.679 581118.81)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2038,loc1223,1223,Brandenburgerstraat,257,huisvuil - loc1223,53.2108,6.572,POINT (234154.679 581118.81)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2037,loc1224,1224,Esperantostraat,258,huisvuil - loc1224,53.2086,6.58,POINT (234687.981 580872.709)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2036,Loc1225,1225,Zuiderpark/Palmslag,1158,huisvuil - Loc1225,53.2132,6.5744,POINT (234306.018 581382.879)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2035,Loc1225,1225,Zuiderpark/Palmslag,1159,huisvuil - Loc1225,53.2132,6.5744,POINT (234306.018 581382.879)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2034,Loc1225,1225,Zuiderpark/Palmslag,1338,huisvuil - Loc1225,53.2132,6.5744,POINT (234306.018 581382.879)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2033,loc1226,1226,Blekerslaan 4,1328,huisvuil - loc1226,53.2094,6.5768,POINT (234478 580962.738)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2032,Loc1230,1230,Curacaostraat,1120,huisvuil - Loc1230,53.2371,6.5673,POINT (233793.394 584040.34)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2031,loc1231,1231,Oosterhamriklaan,1129,huisvuil - loc1231,53.2364,6.5689,POINT (233900.176 583963.06)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2030,Loc1232,1232,Curaçaostraat,1070,huisvuil - Loc1232,53.2379,6.5676,POINT (233807.975 584128.515)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-202f,loc1233,1233,Molukkenstraat Noord,992,huisvuil - loc1233,53.2354,6.568,POINT (233843.935 583849.714)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-202e,loc1233,1233,Molukkenstraat Noord,1014,huisvuil - loc1233,53.2354,6.568,POINT (233843.935 583849.714)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-202d,loc1235,1235,Bonairestraat,277,huisvuil - loc1235,53.2375,6.5688,POINT (233888.188 584083.079)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-202c,loc1236,1236,West-Indischekade Noord,278,huisvuil - loc1236,53.2382,6.5694,POINT (233931.639 584161.709)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-202b,loc1237,1237,Arubastraat,279,huisvuil - loc1237,53.237,6.5696,POINT (233942.512 584028.315)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-202a,loc1238,1238,Paramaribostraat,280,huisvuil - loc1238,53.2365,6.5702,POINT (233987.435 583976.736)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2029,loc1240,1240,West-Indischekade Midden,281,huisvuil - loc1240,53.2371,6.573,POINT (234167.968 584044.264)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2028,Loc1241,1241,Coranthijnestraat,282,huisvuil - Loc1241,53.2364,6.5721,POINT (234109.813 583966.503)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2027,loc1242,1242,Oosterhamriklaan Noord,283,huisvuil - loc1242,53.2357,6.5713,POINT (234063.08 583884.478)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2026,Loc1243,1243,Oosterhamriklaan Midden,284,huisvuil - Loc1243,53.2352,6.5734,POINT (234199.529 583831.067)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2025,loc1244,1244,Surinamestraat,285,huisvuil - loc1244,53.2354,6.5742,POINT (234253.91 583854.225)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2024,loc1245,1245,West-Indischekade/Surinamestraat,286,huisvuil - loc1245,53.2363,6.5756,POINT (234347.026 583958.166)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2023,Loc1246,1246,Sint Eustatiusstraat,287,huisvuil - Loc1246,53.2355,6.5756,POINT (234349.831 583869.164)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2022,Loc1247,1247,Oosterhamriklaan Zuid,288,huisvuil - Loc1247,53.2346,6.5751,POINT (234314.818 583765.067)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2021,Loc1248,1248,West-Indischekade Zuid,289,huisvuil - Loc1248,53.2354,6.5774,POINT (234466.983 583852.175)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2020,Loc1249,1249,Molukkenstraat,290,huisvuil - Loc1249,53.2336,6.5736,POINT (234219.731 583658.868)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-201f,Loc1250,1250,Celebesstraat Oost,291,huisvuil - Loc1250,53.2334,6.5718,POINT (234094.757 583623.418)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-201e,Loc1251,1251,Semarangstraat,292,huisvuil - Loc1251,53.2337,6.5708,POINT (234029.946 583665.764)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-201d,Loc1251,1251,Semarangstraat,293,huisvuil - Loc1251,53.2337,6.5708,POINT (234029.946 583665.764)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-201c,Loc1252,1252,Soerabajastraat Oost,294,huisvuil - Loc1252,53.2339,6.57,POINT (233973.532 583684.874)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-201b,Loc1253,1253,Bataviastraat Oost,295,huisvuil - Loc1253,53.2342,6.569,POINT (233909.536 583718.33)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-201a,Loc1254,1254,Timorstraat,296,huisvuil - Loc1254,53.2343,6.5681,POINT (233848.687 583722.897)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2019,Loc1255,1255,Palembangstraat,297,huisvuil - Loc1255,53.2341,6.5663,POINT (233731.578 583696.491)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2018,Loc1256,1256,Badoengstraat,298,huisvuil - Loc1256,53.235,6.5666,POINT (233750.635 583796.982)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2017,Loc1257,1257,Soendastraat Zuid,299,huisvuil - Loc1257,53.2339,6.565,POINT (233641.121 583673.862)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2016,loc1258,1258,Menadostraat,300,huisvuil - loc1258,53.2331,6.5669,POINT (233768.697 583591.354)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2015,loc1258,1258,Menadostraat,301,huisvuil - loc1258,53.2331,6.5669,POINT (233768.697 583591.354)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2014,Loc1259,1259,Bataviastraat West,302,huisvuil - Loc1259,53.2326,6.5676,POINT (233821.689 583536.566)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2013,loc1260,1260,Soerabajastraat West,303,huisvuil - loc1260,53.2327,6.569,POINT (233909.734 583543.575)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2012,loc1261,1261,Celebesstraat West,304,huisvuil - loc1261,53.2317,6.5705,POINT (234011.644 583438.39)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2011,Loc1262,1262,Ceramstraat,305,huisvuil - Loc1262,53.2325,6.5732,POINT (234195.764 583532.692)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2010,loc1263,1263,Floresplein,306,huisvuil - loc1263,53.2312,6.5687,POINT (233894.281 583386.374)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-200f,loc1264,1264,Ambonstraat/Madoerastraat,307,huisvuil - loc1264,53.2312,6.5675,POINT (233816.195 583382.868)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-200e,Loc1265,1265,Javalaan,308,huisvuil - Loc1265,53.232,6.5658,POINT (233700.594 583467.797)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-200d,Loc1266,1266,Floresstraat/Javalaan,309,huisvuil - Loc1266,53.2329,6.5654,POINT (233668.223 583568.56)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-200c,Loc1267,1267,Bankastraat,310,huisvuil - Loc1267,53.2325,6.5637,POINT (233557.464 583521.113)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-200b,loc1268,1268,Billitonstraat,311,huisvuil - loc1268,53.2314,6.5644,POINT (233607.631 583393.926)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-200a,loc1269,1269,Rhijnvis Feithplein,312,huisvuil - loc1269,53.2312,6.5656,POINT (233686.063 583376.285)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2009,Loc1270,1270,Borneoplein,313,huisvuil - Loc1270,53.2303,6.5668,POINT (233771.873 583275.284)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2008,Loc1271,1271,Korreweg,314,huisvuil - Loc1271,53.2301,6.5683,POINT (233869.059 583254.614)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2007,Loc1272,1272,Korrezoom,1007,huisvuil - Loc1272,53.2347,6.5788,POINT (234564.267 583784.77)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2006,Loc1272,1272,Korrezoom,1009,huisvuil - Loc1272,53.2347,6.5788,POINT (234564.267 583784.77)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2005,Loc1272,1272,Korrezoom,1373,huisvuil - Loc1272,53.2347,6.5788,POINT (234564.267 583784.77)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2004,loc1289,1289,Kempkensberg,1317,huisvuil - loc1289,53.2049,6.5813,POINT (234784.275 580465.798)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2003,loc1290,1290,Helper Oostsingel/Coendersweg,416,huisvuil - loc1290,53.2014,6.582,POINT (234834.852 580075.94)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2002,loc1290,1290,Helper Oostsingel/Coendersweg,1363,huisvuil - loc1290,53.2014,6.582,POINT (234834.852 580075.94)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2001,Loc1291,1291,Wagnersingel,417,huisvuil - Loc1291,53.2022,6.5841,POINT (234974.394 580165.077)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-2000,loc1292,1292,Helper Oostsingel,418,huisvuil - loc1292,53.2008,6.5804,POINT (234735.584 580016.414)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fff,loc1293,1293,Coendersweg Midden,327,huisvuil - loc1293,53.2002,6.5825,POINT (234876.362 579950.849)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ffe,loc1294,1294,Haydnlaan Noord,328,huisvuil - loc1294,53.2007,6.5845,POINT (235007.182 580001.997)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ffd,loc1295,1295,Verlengde Hereweg Noord,329,huisvuil - loc1295,53.2001,6.5786,POINT (234616.655 579933.19)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ffc,loc1296,1296,Helperbrink/Brinklaan,330,huisvuil - loc1296,53.1996,6.5819,POINT (234832.143 579876.651)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ffb,loc1297,1297,Helperbrink/Coendersweg,331,huisvuil - loc1297,53.1998,6.5829,POINT (234899.893 579902.263)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ffa,Loc1298,1298,Haydenlaan Zuid,332,huisvuil - Loc1298,53.1992,6.585,POINT (235041.252 579842.277)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff9,Loc1299,1299,Helperkerkstraat,333,huisvuil - Loc1299,53.1986,6.5814,POINT (234801.117 579772.619)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff8,Loc1299,1299,Helperkerkstraat,334,huisvuil - Loc1299,53.1986,6.5814,POINT (234801.117 579772.619)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff7,loc1300,1300,Coendersweg Zuid,335,huisvuil - loc1300,53.1987,6.583,POINT (234911.281 579780.012)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff6,Loc1301,1301,Sweelincklaan,336,huisvuil - Loc1301,53.1988,6.5862,POINT (235126.318 579791.377)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff5,loc1302,1302,Strausslaan,337,huisvuil - loc1302,53.2002,6.5897,POINT (235356.144 579957.719)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff4,loc1303,1303,Beethovenlaan,338,huisvuil - loc1303,53.1989,6.5894,POINT (235334.56 579809.317)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff3,loc1304,1304,Helperzoom/Handellaan,339,huisvuil - loc1304,53.1991,6.5917,POINT (235492.573 579833.105)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff2,loc1305,1305,Schubertlaan,340,huisvuil - loc1305,53.1982,6.5913,POINT (235465.551 579730.248)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff1,loc1306,1306,Emmastraat,341,huisvuil - loc1306,53.1979,6.5815,POINT (234812.562 579687.101)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ff0,Loc1307,1307,Van Houtenlaan Noord,342,huisvuil - Loc1307,53.1981,6.5838,POINT (234963.101 579718.539)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fef,Loc1307,1307,Van Houtenlaan Noord,1319,huisvuil - Loc1307,53.1981,6.5838,POINT (234963.101 579718.539)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fee,Loc1308,1308,Chopinlaan,343,huisvuil - Loc1308,53.1982,6.5885,POINT (235277.817 579724.888)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fed,loc1309,1309,Troelstralaan,344,huisvuil - loc1309,53.1974,6.5857,POINT (235094.145 579636.122)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fec,loc1310,1310,De Savornin Lohmanlaan Oost,345,huisvuil - loc1310,53.1962,6.5841,POINT (234985.418 579501.857)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1feb,loc1310,1310,De Savornin Lohmanlaan Oost,347,huisvuil - loc1310,53.1962,6.5841,POINT (234985.418 579501.857)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fea,loc1311,1311,De Savornin Lohmanlaan West,346,huisvuil - loc1311,53.196,6.5824,POINT (234872.87 579476.613)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe9,loc1312,1312,Van Houtenlaan Zuid,1051,huisvuil - loc1312,53.1943,6.5847,POINT (235031.016 579292.24)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe8,loc1314,1314,Helper Westsingel (kermisexpl.terrein),1082781,huisvuil - loc1314,53.1998,6.5744,POINT (234333.185 579897.345)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe7,loc1314,1314,Helper Westsingel (kermisexpl.terrein),1082782,huisvuil - loc1314,53.1998,6.5744,POINT (234333.185 579897.345)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe6,Loc1315,1315,Schaepmanlaan,348,huisvuil - Loc1315,53.1963,6.5914,POINT (235472.298 579526.665)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe5,loc1316,1316,Thorbeckelaan Noord,349,huisvuil - loc1316,53.1959,6.5901,POINT (235390.939 579475.217)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe4,loc1317,1317,Nolenslaan/A. Kuyperlaan,350,huisvuil - loc1317,53.1957,6.5928,POINT (235567.714 579457.022)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe3,loc1318,1318,Helperzoom/Nolenslaan,351,huisvuil - loc1318,53.196,6.5937,POINT (235630.677 579489.243)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe2,loc1319,1319,Abraham Kuyperlaan,352,huisvuil - loc1319,53.1944,6.5919,POINT (235512.626 579313.625)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe1,Loc1320,1320,Thorbeckelaan Midden,353,huisvuil - Loc1320,53.1944,6.5908,POINT (235437.11 579312.363)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fe0,loc1321,1321,Helperzoom/Colijnlaan,354,huisvuil - loc1321,53.1943,6.5946,POINT (235690.557 579306.585)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fdf,Loc1322,1322,Groen van Prinstererlaan,355,huisvuil - Loc1322,53.1934,6.5934,POINT (235617.462 579200.73)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fde,Loc1323,1323,Thorbeckelaan Zuid,356,huisvuil - Loc1323,53.1922,6.5915,POINT (235489.97 579069.479)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fdd,Loc1323,1323,Thorbeckelaan Zuid,1349,huisvuil - Loc1323,53.1922,6.5915,POINT (235489.97 579069.479)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fdc,loc1324,1324,Helperwestsingel Bim,357,huisvuil - loc1324,53.1999,6.5743,POINT (234324.37 579904.991)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fdb,Loc1325,1325,Helperwestsingel,358,huisvuil - Loc1325,53.2,6.576,POINT (234442.384 579922.52)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fda,Loc1325,1325,Helperwestsingel,1057,huisvuil - Loc1325,53.2,6.576,POINT (234442.384 579922.52)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd9,loc1326,1326,Verlengde Hereweg Noord Westkant,359,huisvuil - loc1326,53.2,6.5785,POINT (234609.489 579921.941)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd8,loc1327,1327,Hora Siccemasingel/Jullenstraat,360,huisvuil - loc1327,53.199,6.5728,POINT (234225.807 579802.077)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd7,loc1328,1328,Helper Molenstraat,361,huisvuil - loc1328,53.199,6.5764,POINT (234464.973 579809.358)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd6,loc1329,1329,Hora Siccemasingel/van Iddekingeweg,362,huisvuil - loc1329,53.1976,6.5747,POINT (234358.678 579648.433)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd5,loc1330,1330,Van Starkenborghstraat Noord,363,huisvuil - loc1330,53.1978,6.5758,POINT (234429.867 579668.529)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd4,loc1330,1330,Van Starkenborghstraat Noord,364,huisvuil - loc1330,53.1978,6.5758,POINT (234429.867 579668.529)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd3,loc1331,1331,Van Imhoffstraat Noord,365,huisvuil - loc1331,53.1982,6.5778,POINT (234560.663 579721.89)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd2,loc1332,1332,Verlengde Hereweg,366,huisvuil - loc1332,53.1985,6.5797,POINT (234687.741 579757.384)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd1,loc1333,1333,Van Imhoffstraat,367,huisvuil - loc1333,53.1974,6.5775,POINT (234545.392 579634.817)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fd0,loc1334,1334,Van Royenlaan/Hora Siccemasingel,368,huisvuil - loc1334,53.1961,6.5763,POINT (234464.416 579478.761)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fcf,loc1335,1335,Van Royenlaan/van Starkenborghlaan,369,huisvuil - loc1335,53.1962,6.5772,POINT (234523.615 579496.434)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fce,loc1336,1336,Van Royenlaan Midden,370,huisvuil - loc1336,53.1966,6.5784,POINT (234607.116 579540.111)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fcd,Loc1337,1337,Van Royenlaan Oost,371,huisvuil - Loc1337,53.1972,6.5803,POINT (234733.683 579606.765)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fcc,Loc1338,1338,Van Starkenborghstraat Zuid,372,huisvuil - Loc1338,53.1956,6.5775,POINT (234548.126 579428.941)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fcb,Loc1338,1338,Van Starkenborghstraat Zuid,373,huisvuil - Loc1338,53.1956,6.5775,POINT (234548.126 579428.941)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fca,Loc1339,1339,Van Royenlaan midden,374,huisvuil - Loc1339,53.1968,6.5791,POINT (234654.175 579564.264)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc9,Loc1340,1340,Moddermanlaan Midden,375,huisvuil - Loc1340,53.1952,6.579,POINT (234652.389 579389.48)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc8,Loc1341,1341,Moddermanlaan Oost,376,huisvuil - Loc1341,53.1957,6.581,POINT (234780.536 579441.69)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc7,Loc1342,1342,Hora Siccemasingel Zuid,377,huisvuil - Loc1342,53.1946,6.5772,POINT (234529.341 579311.756)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc6,Loc1343,1343,Couperusstraat Noord,378,huisvuil - Loc1343,53.2002,6.5685,POINT (233936.934 579932.017)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc5,loc1344,1344,Van Schendelstraat/Hora Siccemasingel,379,huisvuil - loc1344,53.2,6.5706,POINT (234081.053 579906.555)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc4,Loc1345,1345,Van Eedenstraat,380,huisvuil - Loc1345,53.1993,6.5662,POINT (233786.316 579823.807)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc3,Loc1346,1346,Vondellaan Noord,381,huisvuil - Loc1346,53.1992,6.5684,POINT (233930.146 579816.145)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc2,loc1347,1347,Hora Siccemasingel Noord,382,huisvuil - loc1347,53.1989,6.572,POINT (234177.174 579792.373)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc1,Loc1348,1348,Van Schendelstraat,383,huisvuil - Loc1348,53.1988,6.5661,POINT (233783.09 579775.892)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fc0,loc1349,1349,Couperusstraat Midden,384,huisvuil - loc1349,53.1982,6.5708,POINT (234093.591 579713.083)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fbf,loc1350,1350,Multatulistraat Noord,385,huisvuil - loc1350,53.1978,6.5648,POINT (233698.765 579659.865)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fbe,Loc1351,1351,Jacques Perkstraat,386,huisvuil - Loc1351,53.1973,6.566,POINT (233779.141 579608.864)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fbd,loc1352,1352,Verweystraat,387,huisvuil - loc1352,53.1974,6.5672,POINT (233855.934 579613.46)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fbc,loc1353,1353,Vondellaan Midden,388,huisvuil - loc1353,53.1979,6.5698,POINT (234030.657 579678.657)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fbb,loc1354,1354,Couperusstraat Zuid,389,huisvuil - loc1354,53.1976,6.5712,POINT (234123.514 579641.224)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1fba,loc1355,1355,Multatulistraat Zuid,390,huisvuil - loc1355,53.1959,6.5651,POINT (233720.302 579446.504)
